Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
3 Kotiko Rd,975000.0,769239.6412349208,"$975,000","$769,240"
93 Tyers La,875000.0,674565.4818859105,"$875,000","$674,565"
15 The Fairway,632500.0,775882.7641175909,"$632,500","$775,883"
83 Talbot Cr,1755000.0,1962313.2861074705,"$1,755,000","$1,962,313"
47 Festival Gr,621000.0,747912.1781858697,"$621,000","$747,912"
12 Gratwick St,670000.0,607095.5601624756,"$670,000","$607,096"
6 Nebel St,636000.0,638935.8197150892,"$636,000","$638,936"
2 Milton St,886000.0,745289.9184510063,"$886,000","$745,290"
31 Havelock St,735000.0,707858.0364152399,"$735,000","$707,858"
112A Bowen St,1350000.0,1014454.4954656018,"$1,350,000","$1,014,454"
56 Midlothian St,1280000.0,1445798.3826012996,"$1,280,000","$1,445,798"
19 Warida Av,2200000.0,1988457.6623131416,"$2,200,000","$1,988,458"
1/10 Newstead St,400000.0,444711.7110589836,"$400,000","$444,712"
405/7 Ordnance Res,657000.0,597100.6492414989,"$657,000","$597,101"
11/73 Queens Rd,600000.0,647148.536653077,"$600,000","$647,149"
10 Daniel Ct,880000.0,929590.3170283476,"$880,000","$929,590"
11 Brunton Dr,490000.0,553704.1736929563,"$490,000","$553,704"
58 Buckmaster Dr,753000.0,676107.9067968718,"$753,000","$676,108"
13 Chisholm Ct,580000.0,595842.563384531,"$580,000","$595,843"
29 Jacaranda Dr,630500.0,595842.563384531,"$630,500","$595,843"
14 Alpha Ct,1100000.0,1130046.6133315489,"$1,100,000","$1,130,047"
6/10 Brunswick Rd,414000.0,590411.9936292147,"$414,000","$590,412"
58 Brunswick Rd,825000.0,953302.6774356966,"$825,000","$953,303"
21 Owen St,1884000.0,1228098.5893814806,"$1,884,000","$1,228,099"
18 Purches St,1150000.0,1228098.5893814806,"$1,150,000","$1,228,099"
6/76 Airlie Rd,760000.0,758809.5999755936,"$760,000","$758,810"
1/5 Calrossie Av,1100000.0,933985.2048608605,"$1,100,000","$933,985"
133 Grand Bvd,1255000.0,965430.3087835378,"$1,255,000","$965,430"
144 Grand Bvd,1320000.0,1076976.0306967762,"$1,320,000","$1,076,976"
7a Hoban Av,760000.0,698340.7346630223,"$760,000","$698,341"
14 Dickens St,1260000.0,1127121.6033096465,"$1,260,000","$1,127,122"
147 Holmes Rd,1385000.0,1502555.171689442,"$1,385,000","$1,502,555"
5 Trinafour St,1645000.0,942360.9611373642,"$1,645,000","$942,361"
36 Hillston Rd,925000.0,861508.9801829621,"$925,000","$861,509"
21 Blaxland Ct,875000.0,727243.769434531,"$875,000","$727,244"
136B Chute St,901000.0,838586.3278899828,"$901,000","$838,586"
5 Treeby Bvd,995000.0,882071.380181212,"$995,000","$882,071"
48 White St,687000.0,882071.380181212,"$687,000","$882,071"
4 Winterset Cl,1415000.0,1059376.662465205,"$1,415,000","$1,059,377"
1/26 Albert St,700000.0,636620.5308704596,"$700,000","$636,621"
1/587 High Street Rd,750000.0,636620.5308704596,"$750,000","$636,621"
18 Holskamp St,1620000.0,1212873.8138765784,"$1,620,000","$1,212,874"
6/4 Lang Rd,635000.0,636620.5308704596,"$635,000","$636,621"
2/242 Lawrence Rd,1205000.0,1207692.9417435634,"$1,205,000","$1,207,693"
8 Nagle Ct,1005000.0,1212873.8138765784,"$1,005,000","$1,212,874"
5 Wilga St,1255000.0,1212873.8138765784,"$1,255,000","$1,212,874"
34 Andleigh Dr,1191500.0,941439.5309331912,"$1,191,500","$941,440"
2/30 Highfield Av,760000.0,720092.5149594115,"$760,000","$720,093"
65 Lebanon Cr,860000.0,847879.7483499494,"$860,000","$847,880"
5 Mangana Dr,837500.0,847879.7483499494,"$837,500","$847,880"
7 Montana Av,765500.0,941439.5309331912,"$765,500","$941,440"
46 Charlotte St,970000.0,1006542.663193009,"$970,000","$1,006,543"
315 Douglas Pde,1350000.0,1341812.5602680899,"$1,350,000","$1,341,813"
71 Ford St,1695000.0,1341812.5602680899,"$1,695,000","$1,341,813"
4/28 Peel St,625000.0,531501.9626559113,"$625,000","$531,502"
27 Steele St,852500.0,1006542.663193009,"$852,500","$1,006,543"
105 Hotham Rd,1100000.0,937550.1475535943,"$1,100,000","$937,550"
31B Hotham Rd,1000000.0,1216554.181563661,"$1,000,000","$1,216,554"
10 Jackson St,1250000.0,1216554.181563661,"$1,250,000","$1,216,554"
29 Rutland St,820000.0,1216554.181563661,"$820,000","$1,216,554"
19 Ryder St,1020000.0,937550.1475535943,"$1,020,000","$937,550"
2/11 Rich St,620000.0,594663.130856261,"$620,000","$594,663"
44 Andrew St,1570000.0,1282652.9931464973,"$1,570,000","$1,282,653"
15 Eastment St,920000.0,1063414.9531113964,"$920,000","$1,063,415"
10 Devereaux St,800000.0,779459.1453336945,"$800,000","$779,459"
22 Grandison Gr,805000.0,779459.1453336945,"$805,000","$779,459"
3/46 Abbeygate St,610000.0,595729.7595327763,"$610,000","$595,730"
14/19 Nonna St,566000.0,590619.6423323018,"$566,000","$590,620"
21 Montrose St,770000.0,885517.0101376654,"$770,000","$885,517"
1/605 North Rd,808000.0,569892.7228960524,"$808,000","$569,893"
4/60 Ulupna Rd,412000.0,569892.7228960524,"$412,000","$569,893"
3/14 Walsh St,265100.0,352008.2286389483,"$265,100","$352,008"
2/13 Bay St,900000.0,1047796.3159474588,"$900,000","$1,047,796"
4/59 Como Pde E,550000.0,584072.2022750919,"$550,000","$584,072"
8 Edmond St,1100000.0,1047796.3159474588,"$1,100,000","$1,047,796"
3/17 Imes St,691000.0,783087.5772924217,"$691,000","$783,088"
64b Keith St,1270000.0,1073816.7998109702,"$1,270,000","$1,073,817"
2/31 Lawborough Av,765000.0,927465.5482297261,"$765,000","$927,466"
187 Park Dr,2810000.0,1670694.3683103009,"$2,810,000","$1,670,694"
2/152 Cumberland Rd,550000.0,508202.22820066375,"$550,000","$508,202"
125 Landells Rd,1200000.0,841597.3438100581,"$1,200,000","$841,597"
1/45 Park St,945000.0,827156.1423066894,"$945,000","$827,156"
6/16 Pascoe St,520000.0,575914.0065085118,"$520,000","$575,914"
4/27 Surrey St,616000.0,575914.0065085118,"$616,000","$575,914"
265 Sussex St,690000.0,1007432.1428499386,"$690,000","$1,007,432"
3/5 Thompson Rd,560000.0,745441.0320967769,"$560,000","$745,441"
7 Etchell Ct,662000.0,670683.8986500548,"$662,000","$670,684"
11 Magnetic Av,791000.0,670683.8986500548,"$791,000","$670,684"
4 Milne St,660000.0,604976.3480296202,"$660,000","$604,976"
33 Pottery Av,583000.0,604976.3480296202,"$583,000","$604,976"
97 Sunnybank Dr,845500.0,670683.8986500548,"$845,500","$670,684"
31 Garton St,1080000.0,1152909.1534609888,"$1,080,000","$1,152,909"
275 Ross St,2000000.0,1719303.9451517598,"$2,000,000","$1,719,304"
401/2 Rouse St,935000.0,678016.5223032004,"$935,000","$678,017"
1 Irene Pl,2250000.0,3301594.440455481,"$2,250,000","$3,301,594"
15/15 Kelvin Gr,590000.0,639085.6151345188,"$590,000","$639,086"
73/8 Perth St,664000.0,639085.6151345188,"$664,000","$639,086"
3/38 Williams Rd,657500.0,639085.6151345188,"$657,500","$639,086"
11/7 Cooma St,425000.0,526065.5827433777,"$425,000","$526,066"
44 Hotham St,840000.0,852032.3286068779,"$840,000","$852,032"
1/5 Oak St,650000.0,735086.2304744659,"$650,000","$735,086"
104 Rene St,840000.0,983968.9220616869,"$840,000","$983,969"
38 Wilcox St,1200000.0,1269625.3682910001,"$1,200,000","$1,269,625"
32 Carrington Rd,920000.0,972766.91050536,"$920,000","$972,767"
95 Crookston Rd,750000.0,773462.6185808332,"$750,000","$773,463"
22 Don St,1120000.0,972766.91050536,"$1,120,000","$972,767"
2/65 Edwardes St,500000.0,468406.0456740121,"$500,000","$468,406"
1/13 Erskine Av,600000.0,570922.6282716534,"$600,000","$570,923"
61 Kinsale St,850000.0,773462.6185808332,"$850,000","$773,463"
1 McPherson St,820000.0,674875.8483064311,"$820,000","$674,876"
1/75 North Rd,580000.0,468406.0456740121,"$580,000","$468,406"
3/15 Orrong Av,600000.0,468406.0456740121,"$600,000","$468,406"
10/176 Rathcown Rd,365500.0,328767.13615408854,"$365,500","$328,767"
2/55 Southernhay St,740000.0,674875.8483064311,"$740,000","$674,876"
1/50 Thackeray Rd,802000.0,773462.6185808332,"$802,000","$773,463"
4/2 Barnet Wy,620000.0,647148.536653077,"$620,000","$647,149"
19 Bunting St,1400000.0,1407367.0369056424,"$1,400,000","$1,407,367"
611/132 Burnley St,700000.0,968580.3222016431,"$700,000","$968,580"
78 Coppin St,940000.0,1120313.1472353372,"$940,000","$1,120,313"
48 Edinburgh St,1250000.0,1120313.1472353372,"$1,250,000","$1,120,313"
1 Koorang La,1005000.0,1120313.1472353372,"$1,005,000","$1,120,313"
58/69 Palmer St,1149000.0,647148.536653077,"$1,149,000","$647,149"
68 Richmond Tce,2153000.0,1407367.0369056424,"$2,153,000","$1,407,367"
17 Spencer Pl,1650000.0,1407367.0369056424,"$1,650,000","$1,407,367"
1 Type St,1650000.0,1670694.3683103009,"$1,650,000","$1,670,694"
2/361 Maroondah Hwy,613000.0,673558.7264054705,"$613,000","$673,559"
23E Holland Rd,645000.0,894902.1283521159,"$645,000","$894,902"
2/9 Patterson St,655000.0,545043.8994427129,"$655,000","$545,044"
5 Valda Av,580000.0,817998.2854610102,"$580,000","$817,998"
2 Coorie Cr,1040000.0,833146.315241143,"$1,040,000","$833,146"
43 Almands Av,445000.0,598473.5497954774,"$445,000","$598,474"
80 Arena Av,900000.0,598473.5497954774,"$900,000","$598,474"
5 Arthur St,2070000.0,1404460.2891072822,"$2,070,000","$1,404,460"
21 Robinsons Rd,725000.0,608123.2855695994,"$725,000","$608,123"
25 Bayview Rd,1100000.0,873124.3492974988,"$1,100,000","$873,124"
29 Bayview Rd,1075000.0,873124.3492974988,"$1,075,000","$873,124"
10/21 Bellairs Av,439000.0,459562.7045228657,"$439,000","$459,563"
22 Greene St,875000.0,1022621.4501737511,"$875,000","$1,022,621"
3/44 Saltley St,715000.0,625481.8473898699,"$715,000","$625,482"
1/352 Albert Rd,850000.0,658322.5019767943,"$850,000","$658,323"
303 Moray St,1400000.0,1201662.9963876572,"$1,400,000","$1,201,663"
58 Raglan St,1200000.0,1201662.9963876572,"$1,200,000","$1,201,663"
1 Cartier Wy,560000.0,571154.5123124917,"$560,000","$571,155"
51 Donnelly Cct,538000.0,571154.5123124917,"$538,000","$571,155"
11 Tuross Cr,610000.0,571154.5123124917,"$610,000","$571,155"
60 Caroline St,5500000.0,1870556.4026313843,"$5,500,000","$1,870,556"
9 Cassell St,1700000.0,1575727.7352290656,"$1,700,000","$1,575,728"
1/2 Coolullah Av,770000.0,425035.0695519359,"$770,000","$425,035"
11/55 Darling St,675000.0,683318.3706157799,"$675,000","$683,318"
108 Park St,2800000.0,1575727.7352290656,"$2,800,000","$1,575,728"
631 Melbourne Rd,930000.0,1022621.4501737511,"$930,000","$1,022,621"
14 Bailey Ct,735000.0,696185.8542531502,"$735,000","$696,186"
15 Davidson St,790000.0,777618.3832032139,"$790,000","$777,618"
44 Moncur Av,1030000.0,696185.8542531502,"$1,030,000","$696,186"
19 Pottenger Wy,630000.0,623299.637629739,"$630,000","$623,300"
70 Vincent Av,585000.0,688494.731814049,"$585,000","$688,495"
34 Charles St,900000.0,1146702.7435835903,"$900,000","$1,146,703"
4/34 Princes St,690000.0,419939.79990137264,"$690,000","$419,940"
17 Holyrood Av,1750000.0,1336872.192455849,"$1,750,000","$1,336,872"
2b Kilburn St,965000.0,1117960.0663223427,"$965,000","$1,117,960"
12 Wood St,1565000.0,1336872.192455849,"$1,565,000","$1,336,872"
1/78 Gap Rd,460000.0,495628.31182932045,"$460,000","$495,628"
15 Omalley Ct,650000.0,557761.2553962489,"$650,000","$557,761"
23 Powlett St,602000.0,557761.2553962489,"$602,000","$557,761"
6 Thornton Av,640000.0,557761.2553962489,"$640,000","$557,761"
4 Mellor St,830000.0,693628.8328053149,"$830,000","$693,629"
211 Duke St,1530000.0,740364.6997708277,"$1,530,000","$740,365"
34 Sandford Av,661000.0,652766.5360701043,"$661,000","$652,767"
1/1 Suffolk Rd,500000.0,491424.142334101,"$500,000","$491,424"
157 Glengala Rd,850000.0,652766.5360701043,"$850,000","$652,767"
36 Newton St,1646000.0,1552944.9370237489,"$1,646,000","$1,552,945"
65 Russell St,1600000.0,2027019.5980301257,"$1,600,000","$2,027,020"
1/2 Buckingham St,430000.0,403381.44885505066,"$430,000","$403,381"
2/44 Dundee Wy,420000.0,403381.44885505066,"$420,000","$403,381"
41 Heritage Gdns,580000.0,630257.2729824778,"$580,000","$630,257"
7 Apollo Rd,670000.0,636250.6786383349,"$670,000","$636,251"
18 Galloway Ct,685000.0,636250.6786383349,"$685,000","$636,251"
1 Lindsay Ct,680000.0,699296.3299010748,"$680,000","$699,296"
1/85 Atkinson St,875000.0,869766.0130681329,"$875,000","$869,766"
19 Oliver Rd,1450000.0,1313276.9984534245,"$1,450,000","$1,313,277"
22 Porter St,1150000.0,1035023.8860962489,"$1,150,000","$1,035,024"
115 Serpells Rd,2586000.0,1495991.6675732378,"$2,586,000","$1,495,992"
2a Fairbank Cr,1210000.0,1260186.169550291,"$1,210,000","$1,260,186"
29 Gidgee Av,1320000.0,1260186.169550291,"$1,320,000","$1,260,186"
25 Chapman Av,540000.0,653464.5883176555,"$540,000","$653,465"
7 McLeod St,795000.0,653464.5883176555,"$795,000","$653,465"
2/168 Station St,309000.0,423514.1326628284,"$309,000","$423,514"
111/636 High St,850000.0,840095.4681708652,"$850,000","$840,095"
126 Raleigh St,880000.0,954496.1021198884,"$880,000","$954,496"
5/49 Bruce St,700000.0,719110.6421057769,"$700,000","$719,111"
6 Evelina Rd,2200000.0,1482684.2480214133,"$2,200,000","$1,482,684"
7/567 Toorak Rd,670000.0,719110.6421057769,"$670,000","$719,111"
156 Cashmere St,1375000.0,1301675.150215349,"$1,375,000","$1,301,675"
9 Broadmeadows Rd,725000.0,580445.2153651648,"$725,000","$580,445"
4/149 Melrose Dr,270000.0,526579.6793023839,"$270,000","$526,580"
3 Warwick Ct,1220000.0,1130046.6133315489,"$1,220,000","$1,130,047"
137 Artesian Av,1150000.0,1033236.7282700334,"$1,150,000","$1,033,237"
297 Greenwood Dr,720000.0,800788.4994450223,"$720,000","$800,788"
45 Devonshire St,810000.0,908196.5914365468,"$810,000","$908,197"
53 Fontein St,860000.0,799617.571928979,"$860,000","$799,618"
1 Natya Ct,505000.0,557251.9605055609,"$505,000","$557,252"
6 Cantala Ct,1303000.0,1228307.6322581968,"$1,303,000","$1,228,308"
34 Darlington Av,1010000.0,1228307.6322581968,"$1,010,000","$1,228,308"
7/137 Jells Rd,1111000.0,1073152.6581926355,"$1,111,000","$1,073,153"
17 Jells Rd,1208000.0,1228307.6322581968,"$1,208,000","$1,228,308"
6 Leatherwood Cr,875000.0,1040663.2106718086,"$875,000","$1,040,663"
29 Xavier Dr,900000.0,1040663.2106718086,"$900,000","$1,040,663"
17 Courtis St,2550000.0,1188944.3769446616,"$2,550,000","$1,188,944"
31 Albert St,950000.0,1146702.7435835903,"$950,000","$1,146,703"
28 Ribblesdale Av,460000.0,444005.8864285713,"$460,000","$444,006"
16 Corris St,1365000.0,858305.9261187594,"$1,365,000","$858,306"
2 Montague St,1010000.0,858305.9261187594,"$1,010,000","$858,306"
43 Wilson St,1340000.0,1280428.3833170424,"$1,340,000","$1,280,428"
49/84 Trenerry Cr,700000.0,1145107.2745007596,"$700,000","$1,145,107"
117 Marshall Rd,662000.0,863573.3921469795,"$662,000","$863,573"
55 Merton St,2100000.0,1898749.3368132948,"$2,100,000","$1,898,749"
3/20 Mulga St,577000.0,679312.1710730501,"$577,000","$679,312"
37 Powlett St,485000.0,643663.9269819133,"$485,000","$643,664"
1/21 Freemans Rd,590000.0,829020.072699387,"$590,000","$829,020"
122 McIntosh Rd,590000.0,829020.072699387,"$590,000","$829,020"
101 Suspension St,480000.0,627171.9629357299,"$480,000","$627,172"
48 Barkly Av,1992000.0,1862331.6641350708,"$1,992,000","$1,862,332"
45 Bloomfield Rd,1291000.0,1230017.0583853195,"$1,291,000","$1,230,017"
21 Middle St,1130000.0,1230017.0583853195,"$1,130,000","$1,230,017"
3/4 Annetta Av,1430000.0,1547211.4880435239,"$1,430,000","$1,547,211"
31a Shaw St,880000.0,942207.395613341,"$880,000","$942,207"
17 Lacy St,790000.0,849639.9764727253,"$790,000","$849,640"
8 Moffat St,695000.0,849639.9764727253,"$695,000","$849,640"
1 Templewood Cr,855000.0,1064730.8676268945,"$855,000","$1,064,731"
10 Citron Av,1650000.0,2003424.253664235,"$1,650,000","$2,003,424"
11 Highview Rd,1500000.0,2003424.253664235,"$1,500,000","$2,003,424"
3/52 Maud St,735000.0,686728.1545321427,"$735,000","$686,728"
19 Orange Gr,588000.0,754966.1530542753,"$588,000","$754,966"
2/6 Dunlop Av,400000.0,497393.0971678983,"$400,000","$497,393"
39 Larch St,1170000.0,1144400.7635601892,"$1,170,000","$1,144,401"
3 Shafer Rd,998800.0,1008537.9249360624,"$998,800","$1,008,538"
7 Paulette Ct,950000.0,1008537.9249360624,"$950,000","$1,008,538"
30 Owen St,511000.0,683896.9323484035,"$511,000","$683,897"
3/5 Kent Rd,400000.0,642806.1796640994,"$400,000","$642,806"
5 Patricia St,1170000.0,1176595.488324688,"$1,170,000","$1,176,595"
5/9 Collington Av,650000.0,808156.168978832,"$650,000","$808,156"
20 Gosford Cr,400000.0,739073.0432357991,"$400,000","$739,073"
24 Amelia St,795000.0,837663.6795700862,"$795,000","$837,664"
20 Luscombe St,815000.0,654563.2492127818,"$815,000","$654,563"
4 McPherson St,835000.0,1177944.5031215688,"$835,000","$1,177,945"
35 Percy St,705000.0,942606.6498102875,"$705,000","$942,607"
30 Thistle St,1050000.0,1177944.5031215688,"$1,050,000","$1,177,945"
94 Wilson St,800000.0,942606.6498102875,"$800,000","$942,607"
14 Hutchinson St,998000.0,1320020.5548683517,"$998,000","$1,320,021"
1/10 Linden St,1010000.0,952810.3067075945,"$1,010,000","$952,810"
1 Culloden St,995000.0,1146648.4581178336,"$995,000","$1,146,648"
117 Pearson St,901000.0,1146648.4581178336,"$901,000","$1,146,648"
24 Alison Av,1060000.0,1064433.8691948901,"$1,060,000","$1,064,434"
4 Graeme Ct,1244000.0,1299927.430508996,"$1,244,000","$1,299,927"
27 Botanica Bvd,870000.0,855364.8228963366,"$870,000","$855,365"
104/11 Copernicus Cr,290000.0,305528.62747367105,"$290,000","$305,529"
12 Neilsen Cr,476000.0,718068.9387748817,"$476,000","$718,069"
2/32 Bringa Av,840000.0,1328155.1976291738,"$840,000","$1,328,155"
2/20 Margaret St,690500.0,703083.489742766,"$690,500","$703,083"
32 Dorrit St,2033000.0,1670694.3683103009,"$2,033,000","$1,670,694"
33b Emily St,990000.0,1277136.6198222956,"$990,000","$1,277,137"
1/52 Neville St,1100000.0,1306445.8339059595,"$1,100,000","$1,306,446"
76 Oakleigh Rd,1125000.0,1277136.6198222956,"$1,125,000","$1,277,137"
6 Strathvea La,340000.0,570374.8037122522,"$340,000","$570,375"
1/50 Kalimna St,560000.0,761510.8407855073,"$560,000","$761,511"
531 Station St,440500.0,680796.509756238,"$440,500","$680,797"
1/19 Binalong Av,627000.0,600236.404605946,"$627,000","$600,236"
40 Mawarra Cr,1206000.0,1375430.6213664566,"$1,206,000","$1,375,431"
70 Devon St,1285000.0,1323993.4332149744,"$1,285,000","$1,323,993"
24 Lincoln Dr,720000.0,995388.7733106584,"$720,000","$995,389"
3/8 Norma Av,430000.0,568595.17267202,"$430,000","$568,595"
3c Wedd St,685000.0,729537.7607843719,"$685,000","$729,538"
24 Wordsworth Av,1075000.0,831636.1462184887,"$1,075,000","$831,636"
27 Bruce St,680000.0,993013.5775575093,"$680,000","$993,014"
27a Bruce St,670000.0,993013.5775575093,"$670,000","$993,014"
185 Moreland Rd,482500.0,747501.6795444029,"$482,500","$747,502"
155 Nicholson St,825000.0,993013.5775575093,"$825,000","$993,014"
11 Station St,725000.0,993013.5775575093,"$725,000","$993,014"
144 The Avenue,1250000.0,1300614.550344805,"$1,250,000","$1,300,615"
203b Elizabeth St,570000.0,585609.8956169821,"$570,000","$585,610"
38 Cimberwood Dr,347000.0,531527.8784322648,"$347,000","$531,528"
59 Creekwood Dr,516000.0,601266.5475688942,"$516,000","$601,267"
11 Gillingham Cr,333100.0,531527.8784322648,"$333,100","$531,528"
34 Montpellier Cr,450000.0,601266.5475688942,"$450,000","$601,267"
4 Pinehurst Ri,440000.0,601266.5475688942,"$440,000","$601,267"
34 Binbrook Dr,716000.0,752749.7552587306,"$716,000","$752,750"
1a Gallipoli Pde,699000.0,752749.7552587306,"$699,000","$752,750"
48a Hull Rd,550000.0,719644.7792346566,"$550,000","$719,645"
11 Kitchener Rd,590000.0,752749.7552587306,"$590,000","$752,750"
220 Gladstone Rd,576000.0,646296.6273399926,"$576,000","$646,297"
15 Lacebark Rd,399500.0,583141.5107255548,"$399,500","$583,142"
4 Young Ct,650000.0,630435.1609937585,"$650,000","$630,435"
14 Egan St,523000.0,683437.2242138183,"$523,000","$683,437"
35 Jolimont Pl,900000.0,1068540.838431116,"$900,000","$1,068,541"
741 Elgar Rd,1391000.0,1114544.9436590495,"$1,391,000","$1,114,545"
4/20 Wetherby Rd,452000.0,613754.0824501464,"$452,000","$613,754"
62 George St,990000.0,1281990.7577262705,"$990,000","$1,281,991"
1/76 Russell Cr,715000.0,788681.5379759622,"$715,000","$788,682"
11 Wimbledon Ct,1100000.0,1402708.4114569419,"$1,100,000","$1,402,708"
1/124 Mitcham Rd,546000.0,590285.6790720355,"$546,000","$590,286"
2/12 Ashby Gr,600000.0,700333.7077337875,"$600,000","$700,334"
22 Ross St,895000.0,1092839.8325936676,"$895,000","$1,092,840"
5/17 Batman Rd,440000.0,540801.1921120946,"$440,000","$540,801"
118 Bridge St,850000.0,908507.1849759646,"$850,000","$908,507"
39 Nerreman Gwy,1000000.0,908507.1849759646,"$1,000,000","$908,507"
12 Dunolly St,525000.0,634145.1890959991,"$525,000","$634,145"
21 Supply Dr,527500.0,567999.9399067365,"$527,500","$568,000"
1/15 Gilbertson St,736000.0,562737.2997620743,"$736,000","$562,737"
2/25 Emerald St,638500.0,681366.2425172279,"$638,500","$681,366"
231 Station St,1065000.0,1249856.5453183325,"$1,065,000","$1,249,857"
10 Patricia Dr,617000.0,665492.3296686813,"$617,000","$665,492"
306/96 charles St,660000.0,701405.930742087,"$660,000","$701,406"
179 Barkly St,2300000.0,1439781.430621218,"$2,300,000","$1,439,781"
181 Rae St,937500.0,1213941.3198652163,"$937,500","$1,213,941"
20 Glance St,991000.0,1198309.6609179985,"$991,000","$1,198,310"
5 Hylton Cr,853000.0,953302.6774356966,"$853,000","$953,303"
79 Vicki St,820000.0,1130046.6133315489,"$820,000","$1,130,047"
9 Dalkeith Ct,587000.0,668355.8966032829,"$587,000","$668,356"
2/90 High St,285000.0,433821.0031456147,"$285,000","$433,821"
3 Tralea Pl,425000.0,608123.2855695994,"$425,000","$608,123"
16 Barmah Ct,834750.0,881702.0463638346,"$834,750","$881,702"
88 Howey St,575000.0,780868.9178816063,"$575,000","$780,869"
21 Hall Rd,490000.0,674784.6614183461,"$490,000","$674,785"
1 Arianne Rd,1160000.0,1096704.3304195518,"$1,160,000","$1,096,704"
59 Remington Dr,1128000.0,1282200.6170694726,"$1,128,000","$1,282,201"
46 Moonee Bvd,600000.0,789986.2507486171,"$600,000","$789,986"
3/42 Pecham St,400000.0,561865.6423200225,"$400,000","$561,866"
24 Balerno Cir,390000.0,742647.779900643,"$390,000","$742,648"
7 Auriol Ct,580000.0,940018.400030086,"$580,000","$940,018"
115 Elder St,615000.0,792577.0494223656,"$615,000","$792,577"
12 McGuire Ct,607000.0,698183.7244352052,"$607,000","$698,184"
13 Gish Ct,800000.0,987595.5861925163,"$800,000","$987,596"
50 Holyrood St,2200000.0,1925354.7000532448,"$2,200,000","$1,925,355"
1/4 Hill St,665000.0,617422.1141619114,"$665,000","$617,422"
5/107 Victoria Rd,655250.0,634603.5111481077,"$655,250","$634,604"
7/106 Brown St,600000.0,649729.3280775646,"$600,000","$649,729"
2/172 Cape St,655000.0,997444.316970157,"$655,000","$997,444"
1/97 Bamfield Rd,450000.0,537930.1222226762,"$450,000","$537,930"
4/28 Myrtle St,620000.0,779614.8480108051,"$620,000","$779,615"
16 Achilles St,1375000.0,716248.8653257234,"$1,375,000","$716,249"
1/11 Matthieson St,775000.0,965654.6408334445,"$775,000","$965,655"
20 Sydenham St,1100000.0,1034671.8778550915,"$1,100,000","$1,034,672"
103 Waterdale Rd,1225000.0,1141155.2760126384,"$1,225,000","$1,141,155"
20 Keith Gr,825000.0,743189.9683099528,"$825,000","$743,190"
89 Sterling Dr,680000.0,855729.9307322167,"$680,000","$855,730"
208/465 MacAulay Rd,460000.0,548731.3669634814,"$460,000","$548,731"
1/16 Mawbey St,395000.0,548731.3669634814,"$395,000","$548,731"
5/13 Hope Ct,551000.0,634603.5111481077,"$551,000","$634,604"
91 Princess St,2800000.0,2258768.4527460868,"$2,800,000","$2,258,768"
15 Rimington Av,2215000.0,1713478.9592139197,"$2,215,000","$1,713,479"
16 Narellan Dr,695000.0,674565.4818859105,"$695,000","$674,565"
191 Ballarat Rd,750000.0,874689.9411744203,"$750,000","$874,690"
4/6 Crefden St,360000.0,441581.0675345164,"$360,000","$441,581"
3/907 Dandenong Rd,300000.0,354265.84874909755,"$300,000","$354,266"
16 Amarco Cr,880000.0,1193707.637130338,"$880,000","$1,193,708"
2 Murnong St,1048700.0,1193707.637130338,"$1,048,700","$1,193,708"
1/7 Eldorado Cr,221000.0,439689.1323041854,"$221,000","$439,689"
43/1 Exhibition St,436000.0,419878.8210729163,"$436,000","$419,879"
101/55 Queens Rd,595000.0,647148.536653077,"$595,000","$647,149"
12/73 Queens Rd,620000.0,647148.536653077,"$620,000","$647,149"
5/57 Collins St,440000.0,580346.0137742602,"$440,000","$580,346"
2/3 Stawell St,721000.0,690164.9245941209,"$721,000","$690,165"
15 Fraser St,1025000.0,1419255.9854101625,"$1,025,000","$1,419,256"
28 Dunlop Cr,400000.0,595842.563384531,"$400,000","$595,843"
7 Hinkler Dr,605000.0,676107.9067968718,"$605,000","$676,108"
29 Romano Av,420000.0,595842.563384531,"$420,000","$595,843"
1/32 Brunswick Rd,650000.0,809897.7795881369,"$650,000","$809,898"
56 Churinga Av,786000.0,953302.6774356966,"$786,000","$953,303"
8 Dampier Gr,728000.0,953302.6774356966,"$728,000","$953,303"
2 Rothwell Ct,1034000.0,1228098.5893814806,"$1,034,000","$1,228,099"
1a Ardmillan Rd,1250000.0,1127121.6033096465,"$1,250,000","$1,127,122"
2/102 Bent St,870000.0,912950.411842156,"$870,000","$912,950"
9 Newton Pde,801000.0,942360.9611373642,"$801,000","$942,361"
77a Scott St,1390000.0,1127121.6033096465,"$1,390,000","$1,127,122"
7 Carawa St,420000.0,665154.5155872488,"$420,000","$665,155"
3/397 Nepean Hwy,300000.0,396915.3344506228,"$300,000","$396,915"
7a Steedman St,842500.0,838586.3278899828,"$842,500","$838,586"
1/40 Kemp Av,988000.0,636620.5308704596,"$988,000","$636,621"
4 Melissa St,993000.0,1394254.5714198514,"$993,000","$1,394,255"
10 Russell Cr,985000.0,1212873.8138765784,"$985,000","$1,212,874"
1/178 Murrumbeena Rd,720000.0,680910.3532991095,"$720,000","$680,910"
1/31 Elizabeth St,560000.0,531501.9626559113,"$560,000","$531,502"
63 Mason St,805000.0,1006542.663193009,"$805,000","$1,006,543"
5/67 Oxford St,680000.0,860994.8944216558,"$680,000","$860,995"
