Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
1/9 Lime Av,940000.0,1002742.23721913,"$940,000","$1,002,742"
16 Nevada St,1700000.0,1924079.0925502179,"$1,700,000","$1,924,079"
8a Sylvan St,1300000.0,1924079.0925502179,"$1,300,000","$1,924,079"
35 Walnut Rd,1760000.0,1924079.0925502179,"$1,760,000","$1,924,079"
10 Wynyard Cr,2300000.0,1924079.0925502179,"$2,300,000","$1,924,079"
284 Colchester Rd,560000.0,748434.2122052012,"$560,000","$748,434"
4 Grandview Av,1300000.0,1740128.608714623,"$1,300,000","$1,740,129"
24a Atkinson St,1486000.0,1012831.4342156646,"$1,486,000","$1,012,831"
16b Marquis Rd,1275000.0,1401283.3351387966,"$1,275,000","$1,401,283"
3/18 North Av,738000.0,613642.2721477122,"$738,000","$613,642"
30 Browns Rd,772500.0,603669.4828613846,"$772,500","$603,669"
15 Cormick St,1001000.0,1133397.6445254476,"$1,001,000","$1,133,398"
3/2 Garden Rd,715000.0,603669.4828613846,"$715,000","$603,669"
6 Gray St,801000.0,1133397.6445254476,"$801,000","$1,133,398"
7 Larman St,1155000.0,1133397.6445254476,"$1,155,000","$1,133,398"
2/5 Pell St,882000.0,990530.3711129711,"$882,000","$990,530"
41 Wards Gr,1180000.0,966139.130323845,"$1,180,000","$966,139"
38 Francis St,1400000.0,1316367.8605574912,"$1,400,000","$1,316,368"
9 Caroline Cr,1080000.0,1218677.4174819514,"$1,080,000","$1,218,677"
3 York St,1121000.0,1000375.875131243,"$1,121,000","$1,000,376"
40 Errol St,505000.0,687279.0356738874,"$505,000","$687,279"
11/27 Marnoo St,495000.0,841387.830197511,"$495,000","$841,388"
23 Greenwood St,1235000.0,993439.7313478405,"$1,235,000","$993,440"
11 Kent Av,5250000.0,2330395.172362617,"$5,250,000","$2,330,395"
3/14 Nepean Hwy,567800.0,880461.9278767304,"$567,800","$880,462"
15 Eloura Av,1550000.0,1820580.3512251263,"$1,550,000","$1,820,580"
7 Keith Cr,385000.0,620993.4340568832,"$385,000","$620,993"
19 Stevenson St,380000.0,561981.3553872581,"$380,000","$561,981"
1/48 Corrigan Av,480000.0,710254.3980181341,"$480,000","$710,254"
4 Bell St,1790000.0,1472325.994018756,"$1,790,000","$1,472,326"
2/123 Brunswick Rd,640000.0,912018.0289703211,"$640,000","$912,018"
4 Bryant St,820000.0,1472325.994018756,"$820,000","$1,472,326"
36 Charles St,1875000.0,1472325.994018756,"$1,875,000","$1,472,326"
7 Garnet St,1053000.0,1144000.860461169,"$1,053,000","$1,144,001"
144 Tinning St,800000.0,686999.6116231367,"$800,000","$687,000"
11 William St,705000.0,912018.0289703211,"$705,000","$912,018"
156 Glenlyon Rd,1050000.0,1326582.138259201,"$1,050,000","$1,326,582"
21/191 Lygon St,440000.0,600548.6304814712,"$440,000","$600,549"
310/330 Lygon St,445000.0,600548.6304814712,"$445,000","$600,549"
54 Victoria St,970000.0,1053031.2207047513,"$970,000","$1,053,031"
7/5 Allard St,370000.0,495347.71030592336,"$370,000","$495,348"
3 Appleby Cr,1100000.0,1133467.217140424,"$1,100,000","$1,133,467"
12/82 Hopetoun Av,400000.0,495347.71030592336,"$400,000","$495,348"
1/30 McLean St,484000.0,495347.71030592336,"$484,000","$495,348"
2/494 Victoria St,815000.0,901484.3856495764,"$815,000","$901,484"
25 Boston Rd,776000.0,773660.1154087521,"$776,000","$773,660"
5 Botanic Ct,650000.0,773660.1154087521,"$650,000","$773,660"
23 Janet Cr,685000.0,968803.517123655,"$685,000","$968,804"
30 Josef Av,636666.0,968803.517123655,"$636,666","$968,804"
59 Josef Av,631750.0,773660.1154087521,"$631,750","$773,660"
5/22 Norris Cr,390000.0,621172.5283860791,"$390,000","$621,173"
2 Shelley Av,665000.0,968803.517123655,"$665,000","$968,804"
3 Willanjie Ct,530000.0,773660.1154087521,"$530,000","$773,660"
6 Alimar Ct,1410000.0,1359688.0178066022,"$1,410,000","$1,359,688"
1/26 Peacock St,1100000.0,1522505.0392852917,"$1,100,000","$1,522,505"
1/7 Station St,880000.0,1169974.6170953913,"$880,000","$1,169,975"
16 Lindisfarne Dr,902000.0,985305.7701189423,"$902,000","$985,306"
20 Worthing Av,1060000.0,1277449.531690214,"$1,060,000","$1,277,450"
1/3 Crescent Rd,667000.0,654482.3215813743,"$667,000","$654,482"
30 Smith Rd,2800000.0,2555227.080000452,"$2,800,000","$2,555,227"
6/124 Canterbury Rd,736000.0,686465.133060942,"$736,000","$686,465"
3/34 Faversham Rd,1843000.0,1303216.1635327085,"$1,843,000","$1,303,216"
24/635 Drummond St,570000.0,677547.5276233283,"$570,000","$677,548"
48 Blackwood St,1802100.0,1638049.5522946478,"$1,802,100","$1,638,050"
5/35 Moonya Rd,585000.0,614320.5223216215,"$585,000","$614,321"
404/3 Morton Av,470000.0,614320.5223216215,"$470,000","$614,321"
5/102 Oakleigh Rd,450000.0,614320.5223216215,"$450,000","$614,321"
2/94 Truganini Rd,737000.0,614320.5223216215,"$737,000","$614,321"
3/64 Woornack Rd,860000.0,1068665.1634766688,"$860,000","$1,068,665"
54 Greenwood Dr,400000.0,646264.5065963152,"$400,000","$646,265"
1/28 Cole Cr,985000.0,878299.849467592,"$985,000","$878,300"
3/3 Mudgee Ct,753000.0,878299.849467592,"$753,000","$878,300"
1 Swanpool Av,985000.0,957904.8384851041,"$985,000","$957,905"
1/30 Thames Prm,505000.0,557944.9059763824,"$505,000","$557,945"
1/20 Woodbine Gr,860000.0,832325.8948425964,"$860,000","$832,326"
78 Devon St,1004000.0,1064962.5427579759,"$1,004,000","$1,064,963"
3 Jedda Ct,887500.0,1272693.8201569277,"$887,500","$1,272,694"
65 Ormond Rd,950000.0,1359585.6731022508,"$950,000","$1,359,586"
3/268 Alexandra Pde E,363000.0,475654.38442658295,"$363,000","$475,654"
3 Hodgkinson St,1360000.0,1401986.6165934948,"$1,360,000","$1,401,987"
27a Bruce St,630000.0,1069426.8085237758,"$630,000","$1,069,427"
3/19 Chandos St,515000.0,504448.5264693725,"$515,000","$504,449"
124 Ohea St,770000.0,1069426.8085237758,"$770,000","$1,069,427"
5/228 Reynard St,472000.0,900624.7811251025,"$472,000","$900,625"
32 Rose St,901000.0,900624.7811251025,"$901,000","$900,625"
9 Sargood St,642000.0,900624.7811251025,"$642,000","$900,625"
1/51 The Grove,605000.0,900624.7811251025,"$605,000","$900,625"
38a Medway Rd,310000.0,376489.7745320174,"$310,000","$376,490"
3/19 Plumpton Av,294000.0,376489.7745320174,"$294,000","$376,490"
1 Valley Ct,391000.0,523508.1211894783,"$391,000","$523,508"
66 Humber Rd,680000.0,755273.2227172944,"$680,000","$755,273"
2/20 Bruce St,422000.0,627763.6632058765,"$422,000","$627,764"
13 Avril St,432000.0,681586.0683231053,"$432,000","$681,586"
12 Huckson Ri,721000.0,762431.7234919241,"$721,000","$762,432"
6/950 Burke Rd,760000.0,1102538.4341636265,"$760,000","$1,102,538"
15 Kynoch St,440500.0,647988.3198414339,"$440,500","$647,988"
2/5 Centre Dandenong Rd,545000.0,581424.425180161,"$545,000","$581,424"
36 McClure Rd,762000.0,985734.0517902134,"$762,000","$985,734"
52 Rhoda St,770000.0,985734.0517902134,"$770,000","$985,734"
1508/50 Lorimer St,800000.0,677486.6573294797,"$800,000","$677,487"
4 Bellara St,990000.0,1061794.6645501428,"$990,000","$1,061,795"
16 Katrina St,1020000.0,1061794.6645501428,"$1,020,000","$1,061,795"
13b Outlook Dr,878000.0,1061794.6645501428,"$878,000","$1,061,795"
69 Blackburn Rd,1006000.0,1062345.4127290137,"$1,006,000","$1,062,345"
1a Cavalier St,1275000.0,1153193.0611349565,"$1,275,000","$1,153,193"
8 Cumberland Ct,925000.0,1280646.955079722,"$925,000","$1,280,647"
7 Currajong St,1160000.0,1280646.955079722,"$1,160,000","$1,280,647"
19 Major St,1200000.0,1062345.4127290137,"$1,200,000","$1,062,345"
26 Owens St,1430000.0,1419621.9916115985,"$1,430,000","$1,419,622"
6 Ross St,1160000.0,1062345.4127290137,"$1,160,000","$1,062,345"
3 Sharne Ct,1116000.0,1062345.4127290137,"$1,116,000","$1,062,345"
4 Shirvington Pl,1382000.0,1357741.064064063,"$1,382,000","$1,357,741"
290 Springvale Rd,1820000.0,1210642.0924798425,"$1,820,000","$1,210,642"
107 Banksia St,1100000.0,1181515.1949161808,"$1,100,000","$1,181,515"
1/11 Fraser Av,660000.0,557944.9059763824,"$660,000","$557,945"
22 Carlingford St,2050000.0,1780665.6825902932,"$2,050,000","$1,780,666"
62a Beard St,758000.0,770995.512529784,"$758,000","$770,996"
2/72 Bible St,595000.0,650877.9501342627,"$595,000","$650,878"
176 Weidlich Rd,765000.0,790260.9367970334,"$765,000","$790,261"
53 Addison St,1875000.0,1741069.0364039522,"$1,875,000","$1,741,069"
11/16 Byron St,326000.0,434761.4374415978,"$326,000","$434,761"
3/58 Byron St,340000.0,434761.4374415978,"$340,000","$434,761"
78 Dickens St,2200000.0,1741069.0364039522,"$2,200,000","$1,741,069"
1/127 Glen Huntly Rd,687500.0,624745.294013032,"$687,500","$624,745"
6/4 Hartpury Av,540000.0,624745.294013032,"$540,000","$624,745"
56a Bradshaw St,1560000.0,1778987.2513323794,"$1,560,000","$1,778,987"
43a Deakin St,787000.0,954209.3497976698,"$787,000","$954,209"
47 Hoddle St,1085000.0,1173233.829607686,"$1,085,000","$1,173,234"
9 Mountain St,1800000.0,1778987.2513323794,"$1,800,000","$1,778,987"
8/30 Nicholson St,360000.0,562862.5201581146,"$360,000","$562,863"
2/67 Nimmo St,645000.0,562862.5201581146,"$645,000","$562,863"
7/5 Queen St,520000.0,743980.7781545825,"$520,000","$743,981"
8/15 Shaftesbury St,250000.0,391201.4714273803,"$250,000","$391,201"
225 Gillies St,1055000.0,1197558.0468397082,"$1,055,000","$1,197,558"
15/262 Heidelberg Rd,548000.0,550168.3680231309,"$548,000","$550,168"
12 Brockley Rd,532000.0,652798.0391906642,"$532,000","$652,798"
6 Brockley Rd,575000.0,593785.9605210391,"$575,000","$593,786"
2 Murray St,562000.0,847876.9513742758,"$562,000","$847,877"
106 William St,620000.0,652798.0391906642,"$620,000","$652,798"
206/424 Gore St,458000.0,483006.89513041533,"$458,000","$483,007"
116 Leicester St,800000.0,1133621.7822729235,"$800,000","$1,133,622"
9/56 Leicester St,710000.0,853848.4880778751,"$710,000","$853,848"
6/226 Moor St,630000.0,674955.0901173204,"$630,000","$674,955"
26/2 Ballarat Rd,561000.0,724020.6258530101,"$561,000","$724,021"
10/24 Eldridge St,316000.0,432571.2603510822,"$316,000","$432,571"
23 Moore St,800000.0,833792.1896445598,"$800,000","$833,792"
20 Ryan St,760000.0,833792.1896445598,"$760,000","$833,792"
39 Warleigh Rd,735000.0,844600.3711911319,"$735,000","$844,600"
6 White St,823000.0,833792.1896445598,"$823,000","$833,792"
2a Caves Gr,720000.0,850982.6947022233,"$720,000","$850,983"
85 Menin Rd,950000.0,1246822.497905347,"$950,000","$1,246,822"
10 Tisane Av,1260000.0,1111099.351137248,"$1,260,000","$1,111,099"
46 Lindrum Rd,365000.0,655310.6808632171,"$365,000","$655,311"
13 McMahons Rd,441500.0,739470.8350355942,"$441,500","$739,471"
5 Melva Ct,585000.0,655310.6808632171,"$585,000","$655,311"
11 Pratt Av,572500.0,643911.3838830728,"$572,500","$643,911"
1 Aurora Cl,650000.0,739470.8350355942,"$650,000","$739,471"
23 Ormerod Ct,740000.0,739470.8350355942,"$740,000","$739,471"
6 Avondale Ct,601000.0,836428.3391509715,"$601,000","$836,428"
23 Barrington Cr,492000.0,836428.3391509715,"$492,000","$836,428"
6 Ellesmere Cr,600000.0,636471.2829974401,"$600,000","$636,471"
21 Beatrice St,1665000.0,1732809.8200551216,"$1,665,000","$1,732,810"
8/251 Burke Rd,600000.0,644390.9156460522,"$600,000","$644,391"
60 Madeline St,1420000.0,1732809.8200551216,"$1,420,000","$1,732,810"
2 Avendon Bvd,1500000.0,1293272.8639537364,"$1,500,000","$1,293,273"
3/13 Campbell St,775000.0,904817.6636735415,"$775,000","$904,818"
2/33 Campbell St,890000.0,1154240.0587333448,"$890,000","$1,154,240"
1/18 Hinkler Rd,1002000.0,1079809.9058430835,"$1,002,000","$1,079,810"
59 Panoramic Gr,3500000.0,1513700.1410968776,"$3,500,000","$1,513,700"
15 Paxton Dr,1277500.0,1293272.8639537364,"$1,277,500","$1,293,273"
4/36 Acacia St,488500.0,558833.3709034371,"$488,500","$558,833"
44 Everard St,787500.0,983291.9962274985,"$787,500","$983,292"
1/47 Lytton St,442000.0,433672.6544035806,"$442,000","$433,673"
109 Paget Av,500000.0,769657.2221168854,"$500,000","$769,657"
6 Pengana Av,1035000.0,1096669.3853021895,"$1,035,000","$1,096,669"
14 Birk Ct,525000.0,773768.7003864803,"$525,000","$773,769"
8 Perth Ct,740000.0,973200.774139266,"$740,000","$973,201"
35 Baird St,741000.0,993439.7313478405,"$741,000","$993,440"
10 Crest St,910000.0,837019.1165446673,"$910,000","$837,019"
163 Hickling Av,625000.0,837019.1165446673,"$625,000","$837,019"
1 Mulgowrie Ct,715000.0,837019.1165446673,"$715,000","$837,019"
118 Nell St,640000.0,837019.1165446673,"$640,000","$837,019"
39 Warralong Av,653000.0,837019.1165446673,"$653,000","$837,019"
5 Wickham Ct,619000.0,695215.2003822936,"$619,000","$695,215"
2/91 East St,480000.0,781696.7790511192,"$480,000","$781,697"
3/8 Alicia St,500000.0,810507.761374946,"$500,000","$810,508"
64 Earlsfield Rd,1460000.0,1767686.2957075853,"$1,460,000","$1,767,686"
10 Talbot St,2800000.0,1767686.2957075853,"$2,800,000","$1,767,686"
3 Besant St,830000.0,1206708.5753026393,"$830,000","$1,206,709"
2/37 Highbury Av,522000.0,745967.4078112707,"$522,000","$745,967"
1 Avenue Victoria,2040000.0,1732809.8200551216,"$2,040,000","$1,732,810"
8/423 Tooronga Rd,505000.0,644390.9156460522,"$505,000","$644,391"
2 Heath Ct,870000.0,770143.355425258,"$870,000","$770,143"
23 Wainui Av,896000.0,850989.0105940768,"$896,000","$850,989"
522 Waterdale Rd,526000.0,835716.5163887467,"$526,000","$835,717"
116 Southern Rd,590000.0,764616.4708491454,"$590,000","$764,616"
9 Oaklands Ct,807000.0,1146352.044317158,"$807,000","$1,146,352"
13b Princess Av,1115000.0,1382890.6918005422,"$1,115,000","$1,382,891"
5 Railway Pde,677000.0,902935.7235893316,"$677,000","$902,936"
2/63 Allenby Rd,440000.0,588030.3100595953,"$440,000","$588,030"
3 Moorillah St,390000.0,543331.744413592,"$390,000","$543,332"
1/10 Oriel Rd,700000.0,954209.3497976698,"$700,000","$954,209"
149 Langton St,456000.0,566210.3083287783,"$456,000","$566,210"
35 Georgia Pl,320000.0,656112.2548937779,"$320,000","$656,112"
60 Aldershot Dr,530000.0,756487.0971116546,"$530,000","$756,487"
12 Bell Ct,631000.0,756487.0971116546,"$631,000","$756,487"
2/156 Copernicus Wy,465000.0,588802.5669802031,"$465,000","$588,803"
3 Morris Dr,599000.0,821902.5076788951,"$599,000","$821,903"
116 Willys Av,620000.0,647988.3198414339,"$620,000","$647,988"
40 Borva Dr,601200.0,748459.2458562459,"$601,200","$748,459"
38 Eastleigh Av,760000.0,877562.1378383605,"$760,000","$877,562"
171 Sterling Dr,695000.0,748459.2458562459,"$695,000","$748,459"
60 Wonganella Dr,680000.0,748459.2458562459,"$680,000","$748,459"
2/125 Fosters Rd,455000.0,556696.7205382492,"$455,000","$556,697"
111/18 Bent St,631090.0,611385.5146073485,"$631,090","$611,386"
10/2 Howlett St,410000.0,611385.5146073485,"$410,000","$611,386"
703/70 Speakmen St,370000.0,611385.5146073485,"$370,000","$611,386"
75 Earl St,2875000.0,1381637.2212533292,"$2,875,000","$1,381,637"
7 Gladstone St,1565000.0,1764693.68614303,"$1,565,000","$1,764,694"
3/100 Mount St,480000.0,647589.4359444362,"$480,000","$647,589"
21 Princess St,1725000.0,2233734.5625135093,"$1,725,000","$2,233,735"
35 Frater St,1770000.0,1732809.8200551216,"$1,770,000","$1,732,810"
1/2 Kitchener St,1260000.0,1295339.1014210696,"$1,260,000","$1,295,339"
14 Gryphon Wk,428500.0,648655.6202068784,"$428,500","$648,656"
17 Dickens St,550000.0,801093.187075718,"$550,000","$801,093"
31 Hurtle St,521000.0,683431.7435144634,"$521,000","$683,432"
2 Dwyer St,1680000.0,1197989.9756234311,"$1,680,000","$1,197,990"
41 Vincent St,895000.0,852089.221556968,"$895,000","$852,089"
5a Ewart St,1970000.0,1866029.455565141,"$1,970,000","$1,866,029"
8/236 Wattletree Rd,405000.0,464645.0297311344,"$405,000","$464,645"
34 Mitchell St,905000.0,1026929.0627957238,"$905,000","$1,026,929"
7 Pridham St,1151000.0,1415270.6358242137,"$1,151,000","$1,415,271"
11 Hibiscus Cl,355500.0,492426.88844123913,"$355,500","$492,427"
3 Grenville Pl,250000.0,457840.8252655231,"$250,000","$457,841"
7/88 Collins St,480000.0,597037.3520100894,"$480,000","$597,037"
69b Patty St,950000.0,824685.378675062,"$950,000","$824,685"
18 Sistine Row,550000.0,592140.4947609685,"$550,000","$592,140"
82 Hambleton St,1500000.0,1601069.432167606,"$1,500,000","$1,601,069"
6 Grady Cl,585000.0,608587.9814176288,"$585,000","$608,588"
1 Homestead Pl,532000.0,608587.9814176288,"$532,000","$608,588"
42 McLaughlin Cr,498500.0,608587.9814176288,"$498,500","$608,588"
7 Streeton Cct,505000.0,683280.0012639255,"$505,000","$683,280"
27 Tennyson Cct,694000.0,683280.0012639255,"$694,000","$683,280"
1 Wakeful Pl,540000.0,819003.1480320242,"$540,000","$819,003"
4 Dalmor Av,975000.0,1111099.351137248,"$975,000","$1,111,099"
1 Longleaf Gr,761000.0,850982.6947022233,"$761,000","$850,983"
26 Serpentine St,1200000.0,1192930.456851252,"$1,200,000","$1,192,930"
126 Para Rd,595000.0,762588.9636544057,"$595,000","$762,589"
1/78 Para Rd,470000.0,762588.9636544057,"$470,000","$762,589"
201a Rattray Rd,757000.0,837019.1165446673,"$757,000","$837,019"
34 Rattray Rd,785000.0,762588.9636544057,"$785,000","$762,589"
45 Rattray Rd,955000.0,837019.1165446673,"$955,000","$837,019"
4/62 Rattray Rd,762000.0,682718.7576051858,"$762,000","$682,719"
5/51 Buckley St,292000.0,393776.7709472944,"$292,000","$393,777"
15 Orford St,956000.0,999670.9245772974,"$956,000","$999,671"
151b Park St,961000.0,1173233.829607686,"$961,000","$1,173,234"
2 Parry St,1740000.0,1778987.2513323794,"$1,740,000","$1,778,987"
28 Vine St,1683000.0,1173233.829607686,"$1,683,000","$1,173,234"
51 Clay St,1008000.0,955008.4850453645,"$1,008,000","$955,008"
1/17 Wimbledon Ct,500000.0,755956.9400608804,"$500,000","$755,957"
20 Baily St,1240000.0,1171751.5738457527,"$1,240,000","$1,171,752"
17 Barlyn Rd,1475200.0,1171751.5738457527,"$1,475,200","$1,171,752"
1/188 Huntingdale Rd,717000.0,1171751.5738457527,"$717,000","$1,171,752"
42 Illuka Cr,1325000.0,1171751.5738457527,"$1,325,000","$1,171,752"
2/30 Sampson Dr,490000.0,672144.5077630535,"$490,000","$672,145"
19 Stanley Av,1300000.0,1579411.3306386194,"$1,300,000","$1,579,411"
2/9 Surrey Rd,712500.0,846482.5425425672,"$712,500","$846,483"
1a Swayfield Rd,984000.0,1366877.0934731285,"$984,000","$1,366,877"
460 Waverley Rd,941000.0,1551954.6638883117,"$941,000","$1,551,955"
9 Wortley Av,1350000.0,1171751.5738457527,"$1,350,000","$1,171,752"
43 Excelsior Cct,670000.0,891407.8765647175,"$670,000","$891,408"
7 Hansworth St,905000.0,1130333.1676806652,"$905,000","$1,130,333"
25 Highfield Av,705000.0,891407.8765647175,"$705,000","$891,408"
8 Huxley Av,725000.0,891407.8765647175,"$725,000","$891,408"
15 Lords Av,910000.0,1130333.1676806652,"$910,000","$1,130,333"
17 Mountain Cr,795000.0,891407.8765647175,"$795,000","$891,408"
10 Nash Dr,740000.0,891407.8765647175,"$740,000","$891,408"
5 Rupert Dr,678000.0,891407.8765647175,"$678,000","$891,408"
49 Dalny Rd,1100000.0,1255278.6851074898,"$1,100,000","$1,255,279"
2/190 Murrumbeena Rd,291000.0,400222.3935634236,"$291,000","$400,222"
42 Farm St,1151000.0,1112399.1348443634,"$1,151,000","$1,112,399"
108 Mason St,820000.0,1205897.3258659472,"$820,000","$1,205,897"
4 Ida St,1100000.0,923508.3429778871,"$1,100,000","$923,508"
4 Muriel St,1007000.0,849078.1900876255,"$1,007,000","$849,078"
9 Budge St,660000.0,709415.2816282146,"$660,000","$709,415"
20 Scotia St,800000.0,1136153.3494850828,"$800,000","$1,136,153"
174 Beaconsfield Pde,1310000.0,1585725.9640662835,"$1,310,000","$1,585,726"
14 Northcote St,1050000.0,1040539.9851232731,"$1,050,000","$1,040,540"
82 South Cr,1100000.0,1585725.9640662835,"$1,100,000","$1,585,726"
29 Traill St,1700000.0,1899279.1328777287,"$1,700,000","$1,899,279"
1/93 Esdale St,925000.0,887752.6622762099,"$925,000","$887,753"
4/93 Esdale St,840000.0,887752.6622762099,"$840,000","$887,753"
20 Taronga Ct,855000.0,1049655.6574097697,"$855,000","$1,049,656"
5 West St,833500.0,816706.3061075603,"$833,500","$816,706"
1/12 Cartwright St,626000.0,707266.6261608576,"$626,000","$707,267"
1/13 Cartwright St,590000.0,781696.7790511192,"$590,000","$781,697"
28 Watt Av,1201000.0,781696.7790511192,"$1,201,000","$781,697"
1/157 Atherton Rd,633500.0,811599.9814257685,"$633,500","$811,600"
62 Eastgate St,1180000.0,1242505.6456548148,"$1,180,000","$1,242,506"
24 Mora Av,908000.0,1047380.1260274395,"$908,000","$1,047,380"
9 Winifred St,1124000.0,1047380.1260274395,"$1,124,000","$1,047,380"
16 Dover St,1380000.0,1047380.1260274395,"$1,380,000","$1,047,380"
37 Bourke Rd,676000.0,1100880.4522544646,"$676,000","$1,100,880"
5/254 Booran Rd,1197000.0,1321816.33817332,"$1,197,000","$1,321,816"
41 Queen St,1690000.0,1149974.8761818055,"$1,690,000","$1,149,975"
165 Beach Rd,1450000.0,992392.2178857006,"$1,450,000","$992,392"
2/27 Herbert St,340000.0,462075.8599467801,"$340,000","$462,076"
187 Park Dr,2236000.0,1409704.2670395328,"$2,236,000","$1,409,704"
3/16 Bristol Rd,440000.0,794914.9998318542,"$440,000","$794,915"
2 Longview St,690000.0,884688.6236858087,"$690,000","$884,689"
4/4 Plymouth Av,560000.0,741214.343756977,"$560,000","$741,214"
17 Prospect St,880000.0,884688.6236858087,"$880,000","$884,689"
4 Raeburn St,700000.0,884688.6236858087,"$700,000","$884,689"
133 Gladesville Bvd,575000.0,926814.2967476213,"$575,000","$926,814"
57 McLaughlans La,1040000.0,790260.9367970334,"$1,040,000","$790,261"
36 Beacon Vs,2252000.0,1760026.9442621877,"$2,252,000","$1,760,027"
150 Clark St,1351000.0,1420121.5350819975,"$1,351,000","$1,420,122"
2 Esther St,860000.0,877354.2611705228,"$860,000","$877,354"
21 George St,630000.0,877354.2611705228,"$630,000","$877,354"
33 George St,660000.0,1280631.3539984878,"$660,000","$1,280,631"
42 Kathleen St,810000.0,1019203.6657863228,"$810,000","$1,019,204"
10 Pender St,875000.0,1280631.3539984878,"$875,000","$1,280,631"
27 South St,923000.0,1019203.6657863228,"$923,000","$1,019,204"
38 Wilcox St,920000.0,1280631.3539984878,"$920,000","$1,280,631"
7 Pickwood Ri,642500.0,790260.9367970334,"$642,500","$790,261"
26 Churchill Av,450000.0,814508.705628087,"$450,000","$814,509"
1 Coleman Cr,682400.0,814508.705628087,"$682,400","$814,509"
1/21 Crookston Rd,550000.0,814508.705628087,"$550,000","$814,509"
1/173 Edwardes St,477000.0,473841.3535009265,"$477,000","$473,841"
74a Gertz Av,500000.0,814508.705628087,"$500,000","$814,509"
1/14 Ludeman Ct,433000.0,473841.3535009265,"$433,000","$473,841"
6 Mattea Ct,672000.0,647252.397505183,"$672,000","$647,252"
124 Rathcown Rd,680000.0,740078.5527378254,"$680,000","$740,079"
16 Wimmera Av,822000.0,814508.705628087,"$822,000","$814,509"
23 Gardner St,1012000.0,1151504.4401899895,"$1,012,000","$1,151,504"
239 Punt Rd,1570000.0,1407172.6998273735,"$1,570,000","$1,407,173"
30 Rowena Pde,1345000.0,1407172.6998273735,"$1,345,000","$1,407,173"
201/61 Stawell St,410000.0,477445.75671154674,"$410,000","$477,446"
3/61 Stawell St,696000.0,674955.0901173204,"$696,000","$674,955"
91 Kalinda Rd,710000.0,857716.2541034189,"$710,000","$857,716"
9 Neville St,820000.0,776870.5989346001,"$820,000","$776,871"
8 Norfolk Av,715000.0,728725.914572268,"$715,000","$728,726"
3 Stanhope Ct,790000.0,776870.5989346001,"$790,000","$776,871"
2b Sylvia Gr,511000.0,549893.9472151769,"$511,000","$549,894"
18a William St,860000.0,857716.2541034189,"$860,000","$857,716"
28 Bronhill Rd,805000.0,850989.0105940768,"$805,000","$850,989"
3 Bruce Ct,1385000.0,850989.0105940768,"$1,385,000","$850,989"
8 Hill St,846000.0,770143.355425258,"$846,000","$770,143"
18 Andrea Pde,1135000.0,1007463.2979290365,"$1,135,000","$1,007,463"
26 Bell St,755000.0,891383.4927832659,"$755,000","$891,383"
1/43 Ellesmere Pde,887500.0,819954.6465465936,"$887,500","$819,955"
10 Morey Ct,325000.0,523508.1211894783,"$325,000","$523,508"
9 Rearden Cr,402000.0,523508.1211894783,"$402,000","$523,508"
76 Sandover Dr,495000.0,620261.7698140823,"$495,000","$620,262"
257 Bluff Rd,925000.0,1389144.507712736,"$925,000","$1,389,145"
6/51 Boonong Av,280000.0,438400.94938460045,"$280,000","$438,401"
1 Seaholme Av,925000.0,1208194.580156151,"$925,000","$1,208,195"
3 South St,965000.0,1048835.4527327078,"$965,000","$1,048,835"
5 Aloha St,680000.0,894217.0115410766,"$680,000","$894,217"
1/72 Paxton St,506000.0,515008.31916128943,"$506,000","$515,008"
10 Capri Cl,518000.0,586747.31906215,"$518,000","$586,747"
6 Coachman Wy,542000.0,660825.2528715503,"$542,000","$660,825"
3 Rainer Rd,516000.0,660825.2528715503,"$516,000","$660,825"
702/700 Chapel St,510000.0,493129.6201564821,"$510,000","$493,130"
6 Cliff St,1200000.0,1149305.6457178586,"$1,200,000","$1,149,306"
3/2 Coolullah Av,661000.0,493129.6201564821,"$661,000","$493,130"
13/4 Gordon Gr,480000.0,690638.9535622558,"$480,000","$690,639"
1/271 Williams Rd,660000.0,690638.9535622558,"$660,000","$690,639"
4 Steel St,690000.0,1112399.1348443634,"$690,000","$1,112,399"
61 Emerald Dr,640000.0,709415.2816282146,"$640,000","$709,415"
18 Heritage Dr,710000.0,790260.9367970334,"$710,000","$790,261"
69 Conrad St,615000.0,656112.2548937779,"$615,000","$656,112"
35 Pakington St,1678000.0,1399014.428035827,"$1,678,000","$1,399,014"
1/45 Robe St,400000.0,613739.5450925218,"$400,000","$613,740"
9 Bruce St,920000.0,1344094.7553971398,"$920,000","$1,344,095"
7 Colclough Ct,960000.0,1592647.7026333327,"$960,000","$1,592,648"
68 Kernan St,1110000.0,1344094.7553971398,"$1,110,000","$1,344,095"
220 Napier St,1160000.0,1072962.16985263,"$1,160,000","$1,072,962"
3/2 Cooper St,500000.0,616133.3468036611,"$500,000","$616,133"
114 Warwick Rd,503000.0,686839.5351597499,"$503,000","$686,840"
4 Day St,520000.0,686839.5351597499,"$520,000","$686,840"
14 Killeen St,470000.0,686839.5351597499,"$470,000","$686,840"
2 Marchant Cr,400000.0,686839.5351597499,"$400,000","$686,840"
18 Norton St,586000.0,686839.5351597499,"$586,000","$686,840"
1/40 Warmington Rd,305000.0,686839.5351597499,"$305,000","$686,840"
